review,is_positive
 Location is great for walking to Victoria Rail Station to get the Gatwick Express ,1
 Excellent location fair rooms ,1
 The breakfast choice was really good also room services was prompt ,1
 Size of family room was excellent Having a fantastic shower and a bath was great Staff were extremely helpful The choice of breakfast was excellent the coffee and scrambled eggs delicious ,1
 Location is very good and staff is helpful as well except for the room ,1
 very clean modern style hotel room ws small but standard for Paris very clean bathroom andextremely dedicated employees especially Cindy well located in St Germain,1
 Bed was comfy lovely bath and shower Food was good ,1
 Brilliant location quirky but classy decor ,1
 Good location beautiful view great price spacious room and friendly staff We enjoyed our stay ,1
 Ideal for overnight stay Room large and well appointed with plentiful free coffee tea etc Meal bar good,1
 The location,1
 Friendly Staff,1
 Location staff and we also got an amazing upgrade to wow suite ,1
 Receptionest was so kind and helpful the room was clean and actually we got upgraded which was super nice the breakfast was amazing ,1
 Bed magic just very upset about the pickpocket on metro but your staff were extra helpful with emergency phone calls to banks etc very much appreciated heifer a lot ,1
 The bed was very comfy and the room very spacious Loved the location and good value for the price ,1
 The rose that came with room service And the free White Company bathroom items ,1
 Good shower,1
 Loved the swimming pool on the roof overlooking the coast ,1
 Extremely well appointed and situated,1
 Everything is very new and the rooms are well designed ,1
 Welcome on reception,1
 Staff are so friendly excellent location,1
 Great room with private balcony and plung pool Central location with shopping bars and restaurants close by Breakfasts were great Staff very helpful and professional Excellent base for the old city ,1
 Location was perfect you can walk every were around city center towers are quite clean and workers at Th reception was very helpful ,1
 Friendly staff,1
 Great location pretty street and staff were very helpful with car parking ,1
 Everything was fine Very nice staff I really appreciated that they provided us with a city map without asking The location is perfect If you arrive by train this hotel is the best choice Easy to find 2 min to the railway station but you don t hear a sound at all 10 min to Duomo by underground We just arrived dropped down the lagguages and we headed straight away to the centre Comfy bed clean bath free WIFI nice design breakfast is also OK quick check in and out really good value for the money ,1
 Location friendly staff,1
 Well run efficient clean comfortable Aircon hot water wifi etc all worked well Room OK size fine for one person Bus and tube stops fairly close Was only person in the restaurant but the salmon was excellent Asian restaurant more lively but pricey ,1
 View was good ,1
 It is stylish with elegance and good located,1
 The hotel is located perfectly It was close to theee metro stops and the aerobus stop We had a room with a balcony that was nice in the evenings The rooms were very clean and well designed The bed was comfortable and very large We will definitely return ,1
 Comfy bed everything close by city views,1
 Helpful staff big room good brakfast,1
 Location was perfect ,1
 Suite was incredibly large for our family Comfortable bed Flat screen tvs were perfect size not mini s like other hotels with full range of channels including English news channels Loved having a walk in closet to place all our items in out of view Bathroom was superb Deep tub and walk in shower behind the frosted partition of the bathtub His hers sinks Abundant amount of towels for our family Robes shoes for each one of us as well Balcony was XL with two seats and a small table to view the palace in the distance Balcony had sun reducing shades that open close by pushing a button in the room Breakfast had a great selection and made to order items if desired Tea coffee champagne in the morning it was an endless selection that made it hard what to pick what to pour eat Quick check in with courteous staff Security access to garage and elevators is excellent Location to Schloss Schonbrunn is a quick walk and the Technik Museum is right next door ,1
 Size of room,1
 My mum I both seniors went for a short break in Vienna and chose the K K after reading all the reviews The reception staff were very friendly helpful advising us on appropriate transport etc We must especially mention Bobby Valerie Thankyou The room was immaculate if a little small It was comfortably furnished and well equipped The free WiFi was excellent The breakfast room staff were pleasant attentive I had read both excellent poor reviews about breakfast so wondered what we might find In our view it was standard The hotel was within walking distance of St Stephens Cathedral even for my mum who is 83 We used the glass topped hop on hop off buses to go everywhere else They have a tour description in many languages through headphones An excellent way to see the old part of the city The highlight of our visit was the Strauss Mozart concert at Kursalon at the city park Stadpark It was professional but informal entertaining There was a small orchestra a tenor a soprano and two ballet dancers Absolutely enthralling We had a wonderful break Thankyou ,1
 Excellent location for visit and shopping good staff quiet and clean hotel ,1
 The closeness to underground and attractions shopping,1
 Despite the hotel being given a big makeover including extensive building work we did not feel really inconvenienced by this and the staff did everything they could to make our stay a good one This included an upgrade to our room on arrival The room we were given was in the new wing of the hotel and had a sumptuous bed and furnishings and a luxury ensuite Can t comment on food or bar as we didn t use these Really enjoyed our stay and would stay there again ,1
 Its a nice compact room Has everything you need ,1
 Location to attractions,1
 the bed was one of the most comfortable I ve ever stayed in gorgeous ,1
 Room was modern and airy Great view and marvelous air conditioning,1
 Hotel Manin is a very convenient place to stay for its modern clean rooms central location professional staff nice breakfast buffet Brera Area Duomo nice restaurants in short walking distance The nearby park is excellent for jogging and strolling ,1
 Just about everything,1
 The view in our room was the best I ve ever had Big Ben and the view of the bridge were amazing ,1
 Location and style of hotel,1
 Location,1
 The breakfast must be included,1
 Extremely clean modern and updated great room set up for a family with two children The double bed is in one room and the kids have a fold out couch in the other ,1
 the location is near to the central station ,1
 New wave look,1
 Excellent breakfast Fast service by friendly waitress Outdoor terrace for breakfast Quiet room Near restaurants and shops in Ealing Broadway ,1
 Location friendly staff and a great restaurant ,1
 Amazing location well equipped rooms Upgraded on arrival ,1
 The hotel is lovely and the rooms very well appointed and comfortable The location is superb But most of all the staff is excellent helpful friendly accommodating and knowledgeable They make this excellent hotel even better ,1
 Central location near city center the room was clean and modern breakfast is ok compared to other italian hotels ,1
 Very good value for money hotel Price very reasonable for a 4 stars hotel Good location using the tube 1 station from Milan central station and 3 stations from Il Duomo ,1
 Fantastic design lots of nature inspired materials wood stone leather Very friendly staff especially barman who does awesome cocktails Good breakfast ,1
 Beautifully decorated classy hotel ,1
 Lovely friendly staff,1
 The staff on reception are very friendly,1
 Staff went to the effort to make my mum s birthday trip special ,1
 I stay often at this hotel It came by my surprise Daniel from the concierge upgrade me to the new renovated deluxe room That was That was what this hotel needed Renovate rooms,1
 great location,1
 Comfort of the room,1
 I really liked the spaciousness of the room especially if you are staying more than a night The bathrooms were equally spacious and with lots of storage The staff was efficient and very friendly ,1
 Great location Friendly staff Chilled water and coffee available in the lounge The lounge was comfy and welcoming Express check out was efficient ,1
 The friendly and attentive staff ,1
 The staff were wonderful we had excellent service throughout our stay which was only one night a pity From reception to porters and restaurant staff we had top notch assistance The room was spotless nice size bathroom free water in the minibar and the beds were firm but comfortable Full set of toiletries provided It s beautifully designed the decor is modern and classy Tram stops 300m away will take you directly to the centre Breakfast was delicious I would definitely stay there again ,1
 Stayed here with my cousin for a girls weekend away last weekend Hotel was great value for money bed were comfy nice hotel staff were so helpful and it s only 15 direct on number 9 tram to the center and half hour on number 3 to the museum quater and 30 mins in total to the airport They give you milk tea coffee kettle and fridge in the room as well ,1
 rooms are big and clean,1
 Good location OK bar restaurant Good gym ,1
 TV in the bath ,1
 location,1
 Friendly staff Club floor provided great coffee and breakfast Great view from the room window ,1
 Close to metro station comfortable bed complimentary minibar ,1
 It s just another home Staff are the best,1
 Comfy bed ,1
 the location was perfect for us close to a metro giving access to all parts of Paris The room was well noise insulated and generally quite comfortable ,1
 The location was perfect and the neighbourhood was fairly quiet and relaxed Excellent proximity to the British Museum and several Tube stations ,1
 Location Breakfast,1
 Excellent breakfast,1
 It was quiet and clean the stuf friendly breakfast tusty ,1
 Good location for travelling into London plus Westfields Shopping Mall is a walk away and close to the Queen Elizabeth Park and home of West Ham United,1
 Pleasant attentive staff throughout acting as if they really did care Quiet well appointed rooms and comfortable bed Location ideal for visit ,1
 Clean Looked Great High Class,1
 Locationof the hotel and quietness of the lobby,1
 My room was not available They gave me a Room with three twin beds It was horrible ,1
 Staff was very helpful and friendly Room was comfortable Conveniently located near British Museum and Russell Square underground station ,1
 Helpfull staff,1
 Reception staff always friendly and helpful Stayed a few times and have always been allowed to check in early,1
 Bed was superb comfortable Great location,1
 All,1
 The bed was very comfortable Extremely convenient location to Knightsbridge tube station ,1
 The hotel is great but you need some knowledge of how to get there easily use tram or taxi initially and then speak to reception for advice as they are so helpful ,1
 Location and staff were friendly,1
 Break fast could be better,1
 The bed was comfy nice shower Fresh and clean Good communications ,1
 Good location and breakfast,1
 The room is very clean,1
 Everything was sleek and professional Bed was comfy and the toiletries were top class ,1
 Helpful Staff right beside the Metro station wonderful bakery right across the street Super comfortable great value ,1
 We booked the junior suite with balcony Very good price great room good size and tea and coffee etc Staff very helpful and friendly Highly recommended hotel ,1
 The rooms were huge Very comfortable bed and excellent location ,1
 rooms,1
 location towels,1
 Good location Very nice and friendly staff ,1
 Good bed and location clean and good shower,1
 Nice Hermes amenities Located in nice Parisean residential neighbourhood just a stone s throw from the Eiffel Tower ,1
 very friendly and helpful staff especially reception ,1
 Fantastic breakfast with made to order omelettes poached eggs Staff very friendly in all areas of hotel Rooms have a fridge to store drinks there is a tesco metro below Tower bridge Sky bar has fab views but drinks are pricey 5 mins walk from Tower hill underground Tower gateway for DLR Will def stay here again if price is right ,1
 The concierge was helpful ,1
 Close to Wembley,1
 Location near to paddington station and Halal food resturant,1
 The staff,1
 My first stay and will definitely stay again Location value for money staff cleanliness quietness Pantries with cakes FOC free movies modern ,1
 Brilliant location from the tube turn right and the hotel is on that road 3 mins walk maybe Good service at breakfast and staff lovely comfy bed,1
 The location is perfect and the architecture is a treat ,1
 Shifft us to the other room when we found the first room is not nice,1
 The Hotel was Beautiful Exactly as we d expected and more glass and mirrors glass lift very clean and friendly helpful receptionists The room was wonderful spacious big comfy bed fab walk in shower and separate toilet The only draw back was the lack of drawers to put your clothes but we got round that one and it was only a minor problem There is also a terrace at the top of the Hotel and a plunge pool but we didn t have the time to explore looked like a sun trap though We were VERY impressed by the cleanliness of the place and how contemporary everything was Staff are very helpful and the room cleaned every day to a very high standard We didn t sample the breakfast as it wasn t included in our package and preferred to go out for our meals anyway Totally delighted with this Hotel and was very comfy for the 4 nights we stayed here Would definitely recommend ,1
 Location parking staff and facilities ,1
 Basically in Victoria Station So the location is fantastic Very comfortable bed ,1
 nice ppl clean room on the peaceful street,1
 Near metrostation Bayswater and queensway Good an quiet hotel near busy street With all facilities ,1
 Location is very nice Rooms are clean and showers are good ,1
 Location excellent luggage storage pre and post check in very useful ,1
 We got to the hotel early and was checked in right away That was without having to wait for checkin time Also hot a free upgrade ,1
 The location is great and the staff are friendly and helpful ,1
 The courtesy of the staffs ,1
 Everything was good except internet,1
 Location Clean and comfortable friendly and helpful staff Good breakfast ,1
 Friendly and helpful staff Breakfast was a good continental breakfast ,1
 Room excellent very quiet we had inside facing room fab shower wifi worked well Breakfast well worth the money best buffet I have seen in a long time Staff very helpful with recommendations on where to go in the evening Hotel Bar good value Great location v nr the metro or approx 30 mins walk to La Rambla Airport bus stop almost outside the door 10 50 euros return per person ,1
 The details in the room the decor friendliness of staff Large windows ,1
 Lovely hotel great location and comfortable stylish room Friendly staff ,1
 Design Atmosphere of the Lobby Check in informal postations Concept of the Room View of the Room on Tower of London,1
 breakfast was very nice good products and fresh ,1
 The room was wonderful It had everything we needed It was the best place we stayed on our trip Waggers was an added bonus ,1
 Location was good Breakfast was very good ,1
 Location is good ,1
 Nice place staff friendly especially the transport support staff,1
 The location is close to the underground nice neighbourhood the receptionist was very friendly and helpful Good value for money ,1
 All was very comfy and very clean ,1
 Good sausages and black pudding,1
 Nice breakfast,1
 Great location just a few steps from the Warren Street tube station There were supermarkets drugstores and a lot of restaurants nearby as well The room had a lot of space and staff is very friendly ,1
 The location is very convenient for attending an event at London Excel as it is right by the west entrance Our room was spacious and comfortable ,1
 The staff is well above average I m a very frequent traveler and I can say this Very kind and helpful The breakfast is very nice as well ,1
 Location amazing staff so welcoming Welcome cookie the BEST cookie I ve ever had ,1
 Friendly staff,1
 very organised quick check in and out process,1
 Location Clean Friendly staff We stayed there few times every time they gave us a nicer room special treatment for regulars ,1
 Located in the heart of Ringstra e Fantastic amenities in the room Courteous friendly staff Wonderful bathroom with lavish shower cubicle bath tub ,1
 The location was excellent for our trip to London The hotel was clean ,1
 Great location so close to Cathedral square and within walking distance of all the Vienna sights Excellent breakfast wifi and very clean ,1
 Location just around the corner from Gloucester Road tube and quite a few shops pubs and restaurants was good and on the 74 bus route to Marble Arch Easy walking distance to the Albert Hall and Kensington Gardens Good serve yourself breakfast but wish I d ordered the eggs benedict ,1
 So near to Westfield and cosy ,1
 the upgrade,1
 The location is great We got very delicious cookies when we checked in It was a very nice welcome ,1
 Free printing facilities to print boarding passes are a great addition ,1
 Location staff was great clean,1
 Complementary drinks and snacks around rooftop pool Attentive willing happy staff always available but not obtrusive Spacious room huge shower comfortable bed,1
 convenient for excel,1
 location,1
 The staff was very welcoming and friendly After our overnight flight from the US we were exhausted when we arrived at the hotel The staff did all they could to get us into our room early as they had a full house the previous night They also upgraded our room to a room with a view Our room rate had breakfast included and the dining room was beautiful The breakfast was amazing with many choices of cheese meat rolls hot items and drinks Each night at the bar they served tapas and a glass of wine on the house This hotel was centrally located and comes highly recommended from me ,1
 Everything is perfect Clean room Comfartable bed Seperate room to watch tv Clean bath tub In the centre of shopping street ,1
 Location is perfect and everything you need will be walking distance Room was clean and the beds were comfy,1
 Lavinida the receptionist was fantastic very polite friendly and helpful I would stay again ,1
 The location ,1
 Smart friendly quirky clean Value for money But you would never guess ,1
 The location Nice bedroom Nice receptionnists good breakfast but not exceptionnal,1
 Railway and building site a bit noisy think our room was on park side last time ,1
 Staff at hotel were very helpful and friendly Always available with suggestions to improve trip to Amsterdam as well as recommendations to other locations I will return to this hotel in the future ,1
 The cleanliness and helpful staff Also the beds were extremely comfortable ,1
 Breakfast was excellent staff friendly front of house and cleaners spa facilities were a good bonus Awesome bed Next to train station for easy access ,1
 Location,1
 Constant problems with showers cold water Phones in the room not working Staff completely ignorant to the complaints ,1
 The location of the hotel is amazing with a fantastic view of Tower Bridge Walking distance of Tower of London The Shard Borough Market River Cruises Loads of bars and restaurants and loads of stations for easy travel The staff are really helpful ,1
 Location fantastic 2 minute walk to Earl Court tube shops and restaurants Beautiful building with parking ,1
 Cordial staff Decor and cleanliness Fantastic location ,1
 Excellent staff Thoughtfully equipped spotless comfortable rooms Will definitely use this hotel again ,1
 Clean nice docor friendly staff pretty good location and GOOD breakfast ,1
 Beautiful room immaculate and clean Lovely bathroom Looked newly refurbished Pretty courtyard which would be fantastic in summer Breakfast was good value for money Plenty of options Breakfast in local cafes about same price and not so much choice so would definitely recommend eating at hotel Excellent location and beautiful area Very relaxing and peaceful ambiance throughout hotel Would definitely stay here again ,1
 Great modern room with excellent wifi,1
 The hotel is in an excellent location close to several tube stations and nice places for lunch and dinner Staff were very friendly and helpful I loved having an espresso machine in the room it really makes a difference when you can start your day with a great cup of coffee ,1
 Location lovely with lovely views,1
 The underground proximity and no noise at all if you have The chance to get good neighbours Kind and efficient servi e at The reception and for breakfast breakfast standard ,1
 Nice modern looking,1
 Staff were excellent very friendly and gave excellent restaurant recommendations,1
 Clean rooms,1
 I liked the clean rooms,1
 Very conveniently located near the Eifel tower and ,1
 Public areas good ,1
 extra comfy bed Nice staff at reception,1
 The location ,1
 Great location closed to Waterloo plein Flower Market and Dam Square Friendly staff very professional Room very comfortable but windows were not really noise reduction would recommend to improve the isolation system Breakfast was out of scale one of the best we ve ever tried in sny European city ,1
 The staff on check in made you really welcome very helpful with directions we required to the theatre on arrival Room was very comfortable and had everything we required for our stay Breakfast was very good with lots of variety Staff very helpful and again made you welcome ,1
 good location for my trip,1
 Comfy bed overall clean nice room and cleaan bathroom excellent staff ,1
 I could not have been more pleased ,1
 Close to the Royal Albert Hall ,1
 Toma very small but fair,1
 Location,1
 Room was amazing ,1
 Location was convenient,1
 Customer service,1
 location at Dam square clean room,1
 welcoming front office and managements staffs,1
 Perfect location,1
 Free mini bar Free wine and canapes and wine in the lobby 6 8 couldn t of asked for a more hospitable hotel ,1
 The bed was extremely comfortable and the room was very nice and clean ,1
 Location Ease of check in ,1
 Excellent breakfast Professional and welcoming staff Good internet connection Easy access to public transportation ,1
 The whole breakfast was beautifully done ,1
 Could book in before arriving and state preference to the location of room We were attending a concert at the Royal Albert Hall This hotel was a short walk away ,1
 Nice hotel efficient staff very clean and great location ,1
 Breakfast was nice in general Although it was really full on the first day and we struggled to find a seat at first The room size was great Plenty of space in the bathroom and a separate washroom ,1
 The location was great ,1
 The bad experience of being woken up and not getting back to sleep ruined my stay and the next day,1
 The hotel is very close to public transports bus metro and train the room was very clean and the staff is very very friendly The food you get in the hotel snack bar is good ,1
 staff were very nice,1
 Beds were comfy and hotel was beautifully maintained Reception staff were really friendly and helpful ,1
 Location,1
 Brilliant location Staff very helpful Rooms lovely,1
 The view the location and the friendly staff The facilities provided such as a small fridge a kettle and a couch were great The provided breakfast offered a great selection of different good quality dishes Dinner was great as well Wait staff were efficient and friendly ,1
 Location and Room,1
 The Bed was very comfortable and we enjoyed the breakfast selection,1
 Good location 50 meters from metro and 4 minutes walk from Central Station so very convenient to get from and to airport by shuttle Clean rooms a lot of nice things like chocolate in the room free non alcoholic mini bar coffee and water is always available in the lobby Very good breakfast Very pleasant and helpful staff ,1
 The location is great The rooms are lovely The staff are friendly ,1
 Staff was courteous position very good at a stone s throw from the tube station ,1
 Beds were extremely comfortable Rooms were spacious and lots of space in reception lounge area to sit whilst herding together my party of 9 friends ,1
 Excellent location wonderful service choice of welcome drink bottle of cava sparkling wine delivered to our room with chocolates lavish breakfast spread free upgrade to room with a terrace a really memorable stay ,1
 Excellent Location only 5 minutes walk from subway 10 minutes from Buckingham Palace The staffs are nice rooms are clean Bed is comfortable not 2 soft nor 2 hard Extremely recommend,1
 Comfy bed helpful staff amazing bar and d cor ,1
 Clean and nice rooms tasty breakfast,1
 Good comfortable rooms Late check out,1
 Good hotel in a nice area with lovely local delis and bars Close to Borough Market The Shard and London and Tower Bridges which is great for sightseeing Staff were very pleasant and helpful Would definitely stay here again once the renovation works have been completed told end of September 2015 ,1
 Very nice well decorated and cosy room Bed linen was just brilliant Tea and coffee facilities even a coffe machine are available in the room Complimentary bottled water teabags cofee Good mini bar Very goor and modernly designed bathroom Lots of towels Bathrobe and slippers Very nice shampoo shower gel and cosmetics with fantastic flavour Wi fi was available in the room Internet was very fast Hotel staff provided us on the front desk by our request with connectivity pack portable wi fi router so we had an Internet connection even on walking around the city,1
 The bed was large and comfy and the location is great The hotel is run somewhat futuristically and almost all on computers and iPads which was easy and fun for us but may be an annoyance for those less interested in technology ,1
 The best thing about this property is the location So it s good value for money The staff were friendly and helpful especially David and Marion Another great thing was the complimentary drinks at the lobby after a long tiring day ,1
 The staff The food,1
 Location is good a short walk from city center overlooking the Belvedere and botanical gardens but quiet The property is in excellent shape and value for money is great ,1
 Good location friendly staff ,1
 Staff were extremely helpful and accommodating when there was an issue with the TV although I think the addition of new TVs has brought about some connectivity issues They also went out of their way to try and resolve the issue and compensate for the experience ,1
 The situation was superb close to everything Easy to reach from the airport CAT subway ,1
 close to the metro stop,1
 LOCATION ,1
 Lovely staff very helpful Room was great saw reviews saying rooms where to small maybe they were holding a dance session Great breakfast and perfect location ,1
 The classification in booking com is 4 stars but in the hotel is 3 stars,1
 The ambience of this place is really good friendly staff lively and welcoming area to sit alone or with friends Rooms are really fun great bed lighting heating and media control fluffy white towels free soft drinks water in fridge in room Help yourself food mix and match sort of pay as you go eating and drinking Good location with lots of restaurants and food shops culture ,1
 I like the freshly squeezed orange juice and the strawberries,1
 In a very convenient area,1
 It was a nice old building with new interior Staff was polite and relatively fast check in and check out ,1
 Lovely clean room Staff very nice Good location for buses tubes into London Cricklewood station only 5 min walk from hotel Plenty of shops restaurants within walking distance ,1
 The bed and pillows were so comfy and modern bathroom The shower was powerful and gave the option of either waterfall or regular ,1
 Comfy beds nice bar lovely staff boat into city centre ,1
 i like the location ofthis hotel,1
 Overall very good ,1
 I enjoyed my stay ,1
 Carluccio s the new restaurant The refurbishment of the foyer The pool area The fitness area,1
 Top location warm and comfortable atmosphere very good bed,1
 A receptionist call Keven i think he was so nice and helpful the location is just perfect,1
 The staff were very helpful and courteous from entrance all the way Room was small but had ultra amazing views of the park and the eifel tower fantastic location Great breakfast ,1
 Clean and new hotel room is a fair size Breakfast is very nice Good location tram and metro stations are close ,1
 Everything,1
 Excellent location Rooms are so comfortable and booking com listed excellent prices day of Only intended to stay for 1 night but it was so comfortable I extended my stay to 3 ,1
 Reception staff very helpful The bed was comfortable and had 2 good nights sleep in it Nice decor of the hotel and rooms classy and modern ,1
 Breakfast choice very good,1
 the hotel location was excellent the staff were superb throughout they could not have been more attentive or helpful,1
 Very spacious room clean and really good walk in shower,1
 Position food ,1
 Great vibe in the hotel friendly staff and clean ,1
 The room was big and comfortable Breakfast was tasty ,1
 The location The staff that was very friendly The terrance The room and the facilities in the room The food at the breakfast The coffee wasn t very good in the breakfast areea but they ask you if you want any other coffee and that was very good Free toiletries that was change every day The option for breakfast in the room charged extras 7 euro Free 2 bottles of water in the first day of check in ,1
 Stylish boutique on the charming Place de la Sorbonne Best spot in Paris on the Left Bank and walking or Metro easy distance to everywhere wo want to see and do in this gorgeous city I have been staying at this hotel over 30 years and enjoyed the benefits of 5 makeovers ,1
 Upgrade naar New Amsterdam Suite,1
 Bed extremely comfortable staff very easy going and friendly,1
 Great location Great family room and breakfast ,1
 Location ,1
 very helpful friendly and accommodating staff They responded to any request very well I left some items in the room by mistake and they offered to mail them to me Excellent service thank you ,1
 It s location is great and breakfast was delicious ,1
 The hotel style match with balance nearby,1
 Great location Breakfast good ,1
 The breakfast options were good the view from the restaurant at the terrace was really nice the public transport such as trains and trams are on walking distance,1
 Lovely modern hotel very clean and comfortable Good location near Olympic village ,1
 Location,1
 Gorgeous room lovely bathroom quiet street but just around the corner from lively St Germain the Latin Quarter They even provide a free to use smartphone Didn t have breakfast as it was a little pricey but even if they d offered it for free we will always have chosen to eat out You re in Paris grab a pastry and enjoy it by the river,1
 Location,1
 The breakfast was varied and good The stuff was friendly The room is big and clean The wi fi is free and it works pretty good ,1
 Good location bike rental inside the hotel the stuff was very friendly,1
 Breakfast was nice and croissants were excellent Rooms were clean but small Location very close to bus stops ,1
 Very comfortable bed in a perfect location downtown ,1
 Hotel was very comfortable and the facilities were great Nice bar and restaurant ,1
 Beds were comfy Staff were friendly Pate was lovely ,1
 Location facilities,1
 Very polite staff great location and got it for a great place what s not to like ,1
 The location is excellent and front desk staff are very nice Nice view,1
 Bed confort,1
 Location,1
 Location is excellent for anyone who needs to be in Canary Warf Staff is VERY friendly and professional ,1
 Great location Rooms well equipped and clean,1
 Beautiful room that was ready early with the most comfortable massive bed Backs straight onto the park can t wait to come back when all of the construction is complete We didn t hear anything building work related whilst staying Loved the atmosphere and feeling of all the areas of the hotel Especially the hall to our room ,1
 The bed was exceedingly comfortable the TV had a good selection of channels the shower was powerful and hot and the location is perfect for the Natural History Science and V A Museums and the Royal Albert Hall ,1
 THE ROOM WAS OKAY THE STAFF WAS HELPFUL THE FRONT DESK WAS OKAY,1
 staff was great when I wanted to sleep in I was not disturbed but a note was left outside my door so that in the PM I could call for my room to be tended to Very convenient to the airport bus public transit,1
 location fast reception,1
 The location of this Hotel is perfect If you travel by Train Metro or Car You have Parking garages train and metro station within 5 min walking distance ,1
 Lovely staff lovely hotel with nice decor very clean and great location in really easy walking distance to two tube stations It was a birthday so they left a complimentary bottle of wine which I thought was a nice touch ,1
 Nice room,1
 I liked every thing apart from my meal at restrant,1
 Different than others ,1
 People and location were excellent Breakfast and facilities were above average ,1
 Great location able to take bikes staff helpful ,1
 The staff were friendly and helpful The suggestions of places to eat in the information book in the rooms was spot on Good location,1
 The staff were absolutely wonderful Celebrating a birthday they made us feel extremely welcome We absolutely loved it,1
 The staff was amazing Extremely helpful ,1
 Bed was very comfortable ,1
 Friendly efficient staff well appointed and comfortable room and good breakfast,1
 Rooms perfect comfy bed Staff very helpful and accommodating Breakfast excellent ,1
 Good rooms excellent location for Stadium,1
 The Hotel Location is very fanatstic in front of the seaside and just eays and quick to take the Diagonal Mar to go to City Center The Hotel has a very goodlooking swinning pool at floor 13 and just by the Swimming pool there is agood bar very good the Drinks iin the evening The breakfast area it is at 4 floor and the cakes and Croissant are very good Enjoy your staying ,1
 The location was fabulous as it was in the center of the city and the staff was extremely helpful ,1
 Staff very helpful especially Rui who looked after all the guests having afternoon tea ,1
 Metro is nearly friendly staff and the rooms are clean,1
 Was quiet and comfortable room was clean and shower was fine ,1
 breakfast,1
 Enjoyed the location and the staff were extremely helpful Across the road is an excellent Italian Restaurant Breakfast is lovely the rooms are smallish but very comfortable ,1
 Friendly and helpful staff and great location to see rest of the city as close to metro stations Stayed in 702 suite with spa bath on terrace which made it super comfortable for some rest and relaxation after visiting all the sites ,1
 Location was fabulous couldn t fault room massive to with English channels ,1
 Staff was attentive and Jr Suite was spacious Proximity to Paddington Station was short walk ,1
 Excellent Location just a few minutes away from Moorgate Barbican tube station clean room comfy bed great hospitality ,1
 The staff at reception were really friendly and the hotel is really well located ,1
 The staff was friendly ,1
 Good location Near barbican parking and almost in the center of City ,1
 The hotel was beautiful I liked the decor just to my taste Fantastic location near Hyde Park Staff was very friendly and was extremly helpful ,1
 Mattress was very comfortable and staff helped with bags to the room ,1
 Excellent location really friendly and helpful staff lovely clean hotel and room very comfortable bed ,1
 The room was very clean and hotel was conveniently located The management honoured their commitment to us as they confirmed the availability of a room by 830am upon our arrival Since it was not available they had upgraded us instead The manager was super hospitable She gave me a cup of tea while waiting in the lobby after checking out I still remembered that evening was a rainy cold Friday evening in Paris ,1
 The staff were exceptional,1
 This hotel has a special style and atmosphere,1
 Location,1
 Friendly staff Happy to help tasty breakfast ,1
 Location was very good handy to bus tube restaurants etc,1
 Position Car parking very close to the hotel,1
 Everything ,1
 Good facilities pool sauna and rooftop bar great size room Queen very comfortable bed excellent location for Oxford Circus the Palladium Regent Street and Carnaby Street ,1
 Extra comfy bed iron in the room as requested Staff were ok wake up calls quiet decent bar,1
 Hotel staff where friendly room service was excellent the view of the tower was amazing from room Short walk to most places was great The bed was so comfy bedroom really stylish Docking station to listen to music was a bonus and built in plugs for your UK electrics so we did not need a adapter Super cool ,1
 The Hotel was lovely great rooms and in a good location The staff were the best though everyone was engaging friendly and courteous and really lovely,1
 The view from the room was superb We could see the houses of Parliament the two bridges over the Thames and the London eye It made our stay very enjoyable watching the sunset and the city waking up from our room This was so relaxing and enjoyable that we used room service for breakfast The location is very good 8 mins walk to the Victoria Line at Warterloo and the walk along Albert Embankment to various places is a pleasure Very good value Reception and consierge are very good ,1
 everything good staff very helpful,1
 The friendly staff Overated,1
 The rooms were great but the best thing about the hotel was the staff No matter what we needed the staff were more than willing to go the extra mile for us In particular John made sure that our stay in Barcelona was a fantastic one Thanks to all the staff for making our holiday a special one ,1
 location,1
 The rooms was lovely and the view was stunning Breakfast was always excellent and the staff were very helpful and friendly ,1
 The croissants was superb The bed was very comfortable,1
 Staff were very helpful and pleasing,1
 The room was spacious ,1
 Awesome place,1
 Very good generally food excellent and very courteous and helpful staff,1
 Breakfast was great as was size of the room in comparison to other hotels in the area ,1
 Great location for attending a conference across the street from CCIB,1
 Breakfast was excellent Although the hot food was buffet style it was very fresh and regularly topped up Loved the self squeeze orange juice ,1
 Perfect location good price big rooms with view ,1
 Nice clean and very new,1
 Location,1
 Location,1
 Excellent location Could find it at once even though it was 9at night Clean Good breakfast Nice staff Definitely visit it again ,1
 Location is just opposite the metro station ,1
 Amazing location Lovely atmosphere and loved the executive lounge great breakfast there hot fresh and loads of choice ,1
 Breakfast was nice Staff were friendly Entrance impressive Location was amazing ,1
 The bedroom was very comfortable with a large bed and comfortable matress Breakfast was excellent,1
 The location of the hotel is great It is very close to Las Ramblas about 5 mins walking distance and there are plenty of restaurants and shops around The bed was a nice size big and comfortable The shower is bigger than my walk in closet I m not even joking The staff at at reception were all very enthusiastic and helpful They have someone posted at the entrance at all times to call a taxi for hotel guest They halted a taxi for us at 3 a m so we could catch our early morning flight I also enjoyed the bar and lounge areas All very nice ,1
 Near a tube station and free wifi,1
 The location of the hotel was great with brilliant views we really enjoyed the ferry too The bar restaurant are also excellent ,1
